#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Gretsch G2622T-P90 Streamliner
#Text=
#Text=Gretsch G2622T-P90 Streamliner — полуакустическая электрогитара с центральным блоком и системой вибрато Bigsby.
1-1	0-7	Gretsch	*	PROPN	*[1]	*[1]	*[1]	GTR010[1]	*[1]	*[1]	GUITAR[1]	heading[8]	_	_	
1-2	8-18	G2622T-P90	*	PROPN	*[1]	*[1]	*[1]	GTR010[1]	*[1]	*[1]	GUITAR[1]	heading[8]	_	_	
1-3	19-30	Streamliner	*	PROPN	*[1]	*[1]	*[1]	GTR010[1]	*[1]	*[1]	GUITAR[1]	heading[8]	_	_	
1-4	32-39	Gretsch	*	PROPN	*[2]	*[2]	*[2]	GTR010[2]	*[2]	*[2]	GUITAR[2]	body[9]	_	_	
1-5	40-50	G2622T-P90	*	PROPN	*[2]	*[2]	*[2]	GTR010[2]	*[2]	*[2]	GUITAR[2]	body[9]	_	_	
1-6	51-62	Streamliner	*	PROPN	*[2]	*[2]	*[2]	GTR010[2]	*[2]	*[2]	GUITAR[2]	body[9]	_	_	
1-7	63-64	—	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	
1-8	65-81	полуакустическая	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
1-9	82-95	электрогитара	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
1-10	96-97	с	*	ADP	_	_	_	_	_	_	_	body[9]	_	_	
1-11	98-109	центральным	*	ADJ	_	_	_	_	_	_	_	body[9]	_	_	
1-12	110-116	блоком	*	NOUN	_	_	_	_	_	_	_	body[9]	_	_	
1-13	117-118	и	*	CCONJ	_	_	_	_	_	_	_	body[9]	_	_	
1-14	119-127	системой	*	NOUN	vibrato[3]	GTR010\_BRIDGE\_02[3]	*[3]	*[3]	*[3]	*[3]	BRIDGE[3]	body[9]	HAS\_PART	1-4[2_3]	
1-15	128-135	вибрато	*	NOUN	vibrato[3]	GTR010\_BRIDGE\_02[3]	*[3]	*[3]	*[3]	*[3]	BRIDGE[3]	body[9]	_	_	
1-16	136-142	Bigsby	*	PROPN	vibrato[3]	GTR010\_BRIDGE\_02[3]	*[3]	*[3]	*[3]	*[3]	BRIDGE[3]	body[9]	_	_	
1-17	142-143	.	*	PUNCT	_	_	_	_	_	_	_	body[9]	_	_	

#Text=Она оснащена двумя звукоснимателями FideliSonic 90.
2-1	144-147	Она	*	PRON	_	_	_	_	_	_	_	body[9]	_	_	
2-2	148-156	оснащена	*	VERB	_	_	_	_	_	_	_	body[9]	_	_	
2-3	157-162	двумя	*	NUM	*[4]	GTR010\_PICKUP\_group\_all[4]	*[4]	*[4]	unknown[4]	unknown[4]	PICKUP[4]	body[9]	HAS\_PART	1-4[2_4]	
2-4	163-179	звукоснимателями	*	NOUN	*[4]	GTR010\_PICKUP\_group\_all[4]	*[4]	*[4]	unknown[4]	unknown[4]	PICKUP[4]	body[9]	_	_	
