#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Eastman Romeo LA
#Text=
#Text=Eastman Romeo LA — полуакустическая электрогитара в окраске Celestine Blue.
1-1	0-7	Eastman	*	PROPN	*[1]	*[1]	*[1]	GTR006[1]	*[1]	*[1]	GUITAR[1]	heading[9]	_	_	
1-2	8-13	Romeo	*	PROPN	*[1]	*[1]	*[1]	GTR006[1]	*[1]	*[1]	GUITAR[1]	heading[9]	_	_	
1-3	14-16	LA	*	PROPN	*[1]	*[1]	*[1]	GTR006[1]	*[1]	*[1]	GUITAR[1]	heading[9]	_	_	
1-4	18-25	Eastman	*	PROPN	*[2]	*[2]	*[2]	GTR006[2]	*[2]	*[2]	GUITAR[2]	body[10]	_	_	
1-5	26-31	Romeo	*	PROPN	*[2]	*[2]	*[2]	GTR006[2]	*[2]	*[2]	GUITAR[2]	body[10]	_	_	
1-6	32-34	LA	*	PROPN	*[2]	*[2]	*[2]	GTR006[2]	*[2]	*[2]	GUITAR[2]	body[10]	_	_	
1-7	35-36	—	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
1-8	37-53	полуакустическая	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
1-9	54-67	электрогитара	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
1-10	68-69	в	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
1-11	70-77	окраске	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
1-12	78-87	Celestine	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
1-13	88-92	Blue	*	PROPN	_	_	_	_	_	_	_	body[10]	_	_	
1-14	92-93	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Она оснащена двумя Seymour Duncan Phat Cat P-90.
2-1	94-97	Она	*	PRON	_	_	_	_	_	_	_	body[10]	_	_	
2-2	98-106	оснащена	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
2-3	107-112	двумя	*	NUM	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	HAS\_PART	1-4[2_3]	
2-4	113-120	Seymour	*	PROPN	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-5	121-127	Duncan	*	PROPN	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-6	128-132	Phat	*	PROPN	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-7	133-136	Cat	*	PROPN	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-8	137-138	P	*	NOUN	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-9	138-139	-	*	PUNCT	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-10	139-141	90	*	NUM	*[3]	GTR006\_PICKUP\_group\_all[3]	*[3]	*[3]	p90[3]	unknown[3]	PICKUP[3]	body[10]	_	_	
2-11	141-142	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Их декоративные крышки не превращают датчики в хамбакеры: тип берётся из текстового описания.
3-1	143-145	Их	*	DET	_	_	_	_	_	_	_	body[10]	_	_	
3-2	146-158	декоративные	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
3-3	159-165	крышки	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
3-4	166-168	не	*	PART	_	_	_	_	_	_	_	body[10]	_	_	
3-5	169-179	превращают	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
3-6	180-187	датчики	*	NOUN	*	GTR006\_PICKUP\_group\_all	*	*	p90	unknown	PICKUP	body[10]	HAS\_PART	1-4[2_0]	
3-7	188-189	в	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
3-8	190-199	хамбакеры	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
3-9	199-200	:	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
3-10	201-204	тип	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
3-11	205-212	берётся	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
3-12	213-215	из	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
3-13	216-226	текстового	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
3-14	227-235	описания	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
3-15	235-236	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=Установлена система вибрато Göldo Les Trem.
4-1	237-248	Установлена	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
4-2	249-256	система	*	NOUN	vibrato[4]	GTR006\_BRIDGE\_02[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[10]	HAS\_PART	1-4[2_4]	
4-3	257-264	вибрато	*	NOUN	vibrato[4]	GTR006\_BRIDGE\_02[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[10]	_	_	
4-4	265-270	Göldo	*	PROPN	vibrato[4]	GTR006\_BRIDGE\_02[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[10]	_	_	
4-5	271-274	Les	*	PROPN	vibrato[4]	GTR006\_BRIDGE\_02[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[10]	_	_	
4-6	275-279	Trem	*	PROPN	vibrato[4]	GTR006\_BRIDGE\_02[4]	*[4]	*[4]	*[4]	*[4]	BRIDGE[4]	body[10]	_	_	
4-7	279-280	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=В конструкции использованы кленовый гриф и накладка из чёрного дерева; мензура составляет 24,75 дюйма.
5-1	281-282	В	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
5-2	283-294	конструкции	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-3	295-307	использованы	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
5-4	308-316	кленовый	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
5-5	317-321	гриф	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-6	322-323	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
5-7	324-332	накладка	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-8	333-335	из	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
5-9	336-343	чёрного	*	ADJ	_	_	_	_	_	_	_	body[10]	_	_	
5-10	344-350	дерева	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-11	350-351	;	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
5-12	352-359	мензура	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-13	360-370	составляет	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
5-14	371-376	24,75	*	NUM	_	_	_	_	_	_	_	body[10]	_	_	
5-15	377-382	дюйма	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
5-16	382-383	.	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	

#Text=По фотографии можно выделить корпус, два закрытых датчика, бридж, вибрато и ручки управления.
6-1	384-386	По	*	ADP	_	_	_	_	_	_	_	body[10]	_	_	
6-2	387-397	фотографии	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-3	398-403	можно	*	ADV	_	_	_	_	_	_	_	body[10]	_	_	
6-4	404-412	выделить	*	VERB	_	_	_	_	_	_	_	body[10]	_	_	
6-5	413-419	корпус	*	NOUN	_	_	_	_	_	_	_	body[10]	_	_	
6-6	419-420	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-7	421-424	два	*	NUM	*[5]	GTR006\_PICKUP\_group\_all[5]	*[5]	*[5]	p90[5]	unknown[5]	PICKUP[5]	body[10]	HAS\_PART	1-4[2_5]	
6-8	425-433	закрытых	*	ADJ	*[5]	GTR006\_PICKUP\_group\_all[5]	*[5]	*[5]	p90[5]	unknown[5]	PICKUP[5]	body[10]	_	_	
6-9	434-441	датчика	*	NOUN	*[5]	GTR006\_PICKUP\_group\_all[5]	*[5]	*[5]	p90[5]	unknown[5]	PICKUP[5]	body[10]	_	_	
6-10	441-442	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-11	443-448	бридж	*	NOUN	unknown	GTR006\_BRIDGE\_01	*	*	*	*	BRIDGE	body[10]	HAS\_PART	1-4[2_0]	
6-12	448-449	,	*	PUNCT	_	_	_	_	_	_	_	body[10]	_	_	
6-13	450-457	вибрато	*	NOUN	vibrato	GTR006\_BRIDGE\_02	*	*	*	*	BRIDGE	body[10]	HAS\_PART	1-4[2_0]	
6-14	458-459	и	*	CCONJ	_	_	_	_	_	_	_	body[10]	_	_	
6-15	460-465	ручки	*	NOUN	*[6]	GTR006\_CONTROL\_group\_knobs[6]	unknown[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[10]	HAS\_PART	1-4[2_6]	
6-16	466-476	управления	*	NOUN	*[6]	GTR006\_CONTROL\_group\_knobs[6]	unknown[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[10]	_	_	
