#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=webanno.custom.GuitarEntity|bridge_type|component_id|control_type|guitar_id|pickup_type|position|value
#T_SP=webanno.custom.Paragraph|kind
#T_RL=webanno.custom.HasPart|value|BT_webanno.custom.GuitarEntity


#Text=Schecter Sun Valley Super Shredder Exotic Hardtail Black Limba
#Text=
#Text=Schecter Sun Valley Super Shredder Exotic Hardtail представлена версией с корпусом из чёрной лимбы.
1-1	0-8	Schecter	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-2	9-12	Sun	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-3	13-19	Valley	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-4	20-25	Super	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-5	26-34	Shredder	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-6	35-41	Exotic	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-7	42-50	Hardtail	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-8	51-56	Black	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-9	57-62	Limba	*	PROPN	*[1]	*[1]	*[1]	GTR005[1]	*[1]	*[1]	GUITAR[1]	heading[10]	_	_	
1-10	64-72	Schecter	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-11	73-76	Sun	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-12	77-83	Valley	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-13	84-89	Super	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-14	90-98	Shredder	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-15	99-105	Exotic	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-16	106-114	Hardtail	*	PROPN	*[2]	*[2]	*[2]	GTR005[2]	*[2]	*[2]	GUITAR[2]	body[11]	_	_	
1-17	115-127	представлена	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
1-18	128-135	версией	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
1-19	136-137	с	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
1-20	138-146	корпусом	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
1-21	147-149	из	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
1-22	150-156	чёрной	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
1-23	157-162	лимбы	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
1-24	162-163	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=Установлены два хамбакера: Sunset Strip в бриджевой позиции и Pasadena в нековой.
2-1	164-175	Установлены	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
2-2	176-179	два	*	NUM	*[3]	GTR005\_PICKUP\_group\_all[3]	*[3]	*[3]	humbucker[3]	unknown[3]	PICKUP[3]	body[11]	HAS\_PART	1-10[2_3]	
2-3	180-189	хамбакера	*	NOUN	*[3]	GTR005\_PICKUP\_group\_all[3]	*[3]	*[3]	humbucker[3]	unknown[3]	PICKUP[3]	body[11]	_	_	
2-4	189-190	:	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	
2-5	191-197	Sunset	*	PROPN	*[4]	GTR005\_PICKUP\_bridge[4]	*[4]	*[4]	humbucker[4]	bridge[4]	PICKUP[4]	body[11]	HAS\_PART	1-10[2_4]	
2-6	198-203	Strip	*	PROPN	*[4]	GTR005\_PICKUP\_bridge[4]	*[4]	*[4]	humbucker[4]	bridge[4]	PICKUP[4]	body[11]	_	_	
2-7	204-205	в	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
2-8	206-215	бриджевой	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
2-9	216-223	позиции	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
2-10	224-225	и	*	CCONJ	_	_	_	_	_	_	_	body[11]	_	_	
2-11	226-234	Pasadena	*	PROPN	*	GTR005\_PICKUP\_neck	*	*	humbucker	neck	PICKUP	body[11]	HAS\_PART	1-10[2_0]	
2-12	235-236	в	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
2-13	237-244	нековой	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
2-14	244-245	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=Используется фиксированный бридж Hipshot Ibby HM.
3-1	246-258	Используется	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
3-2	259-272	фиксированный	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
3-3	273-278	бридж	*	NOUN	fixed[5]	GTR005\_BRIDGE\_01[5]	*[5]	*[5]	*[5]	*[5]	BRIDGE[5]	body[11]	HAS\_PART	1-10[2_5]	
3-4	279-286	Hipshot	*	PROPN	fixed[5]	GTR005\_BRIDGE\_01[5]	*[5]	*[5]	*[5]	*[5]	BRIDGE[5]	body[11]	_	_	
3-5	287-291	Ibby	*	PROPN	fixed[5]	GTR005\_BRIDGE\_01[5]	*[5]	*[5]	*[5]	*[5]	BRIDGE[5]	body[11]	_	_	
3-6	292-294	HM	*	PROPN	fixed[5]	GTR005\_BRIDGE\_01[5]	*[5]	*[5]	*[5]	*[5]	BRIDGE[5]	body[11]	_	_	
3-7	294-295	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=Пятипозиционный переключатель предоставляет варианты включения звукоснимателей.
4-1	296-311	Пятипозиционный	*	ADJ	*[6]	GTR005\_CONTROL\_01[6]	selector[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[11]	HAS\_PART	1-10[2_6]	
4-2	312-325	переключатель	*	NOUN	*[6]	GTR005\_CONTROL\_01[6]	selector[6]	*[6]	*[6]	*[6]	CONTROL[6]	body[11]	_	_	
4-3	326-339	предоставляет	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
4-4	340-348	варианты	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
4-5	349-358	включения	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
4-6	359-374	звукоснимателей	*	NOUN	*	GTR005\_PICKUP\_group\_all	*	*	humbucker	unknown	PICKUP	body[11]	HAS\_PART	1-10[2_0]	
4-7	374-375	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=На фотографии хорошо видны два датчика с открытыми катушками, бридж, две ручки и переключатель.
5-1	376-378	На	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
5-2	379-389	фотографии	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
5-3	390-396	хорошо	*	ADV	_	_	_	_	_	_	_	body[11]	_	_	
5-4	397-402	видны	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
5-5	403-406	два	*	NUM	*[7]	GTR005\_PICKUP\_group\_all[7]	*[7]	*[7]	humbucker[7]	unknown[7]	PICKUP[7]	body[11]	HAS\_PART	1-10[2_7]	
5-6	407-414	датчика	*	NOUN	*[7]	GTR005\_PICKUP\_group\_all[7]	*[7]	*[7]	humbucker[7]	unknown[7]	PICKUP[7]	body[11]	_	_	
5-7	415-416	с	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
5-8	417-426	открытыми	*	ADJ	_	_	_	_	_	_	_	body[11]	_	_	
5-9	427-436	катушками	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
5-10	436-437	,	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	
5-11	438-443	бридж	*	NOUN	fixed	GTR005\_BRIDGE\_01	*	*	*	*	BRIDGE	body[11]	HAS\_PART	1-10[2_0]	
5-12	443-444	,	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	
5-13	445-448	две	*	NUM	*[8]	GTR005\_CONTROL\_group\_knobs[8]	unknown[8]	*[8]	*[8]	*[8]	CONTROL[8]	body[11]	HAS\_PART	1-10[2_8]	
5-14	449-454	ручки	*	NOUN	*[8]	GTR005\_CONTROL\_group\_knobs[8]	unknown[8]	*[8]	*[8]	*[8]	CONTROL[8]	body[11]	_	_	
5-15	455-456	и	*	CCONJ	_	_	_	_	_	_	_	body[11]	_	_	
5-16	457-470	переключатель	*	NOUN	*	GTR005\_CONTROL\_01	selector	*	*	*	CONTROL	body[11]	HAS\_PART	1-10[2_0]	
5-17	470-471	.	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	

#Text=Материал корпуса берётся из описания; определять породу дерева только по изображению нельзя.
6-1	472-480	Материал	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-2	481-488	корпуса	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-3	489-496	берётся	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
6-4	497-499	из	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
6-5	500-508	описания	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-6	508-509	;	*	PUNCT	_	_	_	_	_	_	_	body[11]	_	_	
6-7	510-520	определять	*	VERB	_	_	_	_	_	_	_	body[11]	_	_	
6-8	521-527	породу	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-9	528-534	дерева	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-10	535-541	только	*	PART	_	_	_	_	_	_	_	body[11]	_	_	
6-11	542-544	по	*	ADP	_	_	_	_	_	_	_	body[11]	_	_	
6-12	545-556	изображению	*	NOUN	_	_	_	_	_	_	_	body[11]	_	_	
6-13	557-563	нельзя	*	ADV	_	_	_	_	_	_	_	body[11]	_	_	
