http://www.semanticweb.org/admin/ontologies/2024/9/untitled-ontology-10,0.05914847,0.0035703036,-0.011379756,-0.02474112,0.025570747,0.013848441,-0.029176105,-0.013714996,-0.037623324,-0.016392995,-0.04052763,-0.021955872,0.010690417,0.050768632,0.016126687,0.018002324,-0.025290493,-0.028828375,-0.008195327,0.014820683,-0.004739471,-0.038715992,-0.009123565,0.009270988,0.04767973,-0.035955224,0.042937182,0.022202946,0.02583842,0.025624845,-0.036671445,0.06038964,0.0010000279,0.02251174,0.0033743312,0.018175809,-0.0028918113,-0.04036413,-0.03626332,0.013232349,-0.048542935,-0.04226683,0.04758359,-0.06494437,-0.030609258,0.041392934,-0.015204084,-0.008742005,-0.01190638,-0.04889887,0.030662011,-0.04013079,-0.0146202855,0.017171971,-0.048974637,-0.05715681,0.04344147,-0.06394463,0.0035903228,0.000375366,0.00082512957,0.035558023,0.0122000035,-0.051030446,-0.0069014486,0.017173937,0.00016366814,-0.005523999,0.02265208,0.022183726,0.003571955,0.008430776,-0.040933978,0.006351155,-0.020988524,-0.030660234,0.017258441,0.01209447,-0.0027479576,0.013905615,0.02966337,-0.018269818,-0.03775099,0.023239506,-0.034136668,-0.021423206,0.00956764,-0.030085923,0.023976764,0.04514118,-0.0035382612,-0.0120164165,-0.006189099,0.03814893,-0.048716515,-0.040678415,-0.02659177,0.025931625,0.020514034,0.004435351,0.017811626,-0.0335786,-0.05100221,-0.015486244,-0.013721452,0.03810891,-0.026975458,0.00068653177,-0.020823536,0.009888734,0.021281378,0.017127993,-0.02403628,0.048576493,0.035035282,-0.037729472,0.018205307,-0.02048144,0.0032543854,-0.0117889745,0.018877404,-0.023170723,-0.012935742,-0.021093633,-0.0041217306,0.01679077,0.00055566966,-0.0041277334,0.015733019,0.039171733,-0.009788601,-0.000956577,-0.039573815,0.01477355,0.054624796,-0.006818722,-0.024943596,0.030870797,0.015017162,0.009788441,-0.024429636,-0.0104819685,0.031725533,0.014059263,0.006013343,0.033733487,-0.03795586,0.052771725,-0.04339342,-0.03327994,0.0052744914,-0.008550461,0.02957132,-0.02494648,-0.006210361,-0.06488729,-0.010121777,-0.019251842,-0.029585352,0.03746065,0.0427232,0.018990515,-0.03538142,-0.04229453,0.030181054,0.008217204,0.042490575,0.015340334,-0.026339155,-7.666697e-05,-0.022994105,-0.01232462,-0.049096514,0.004003227,-0.016190724,0.006022215,-0.0183502,-0.031510025,-0.0032634276,0.023167294,-0.034271162,-0.012543955,-0.021292867,-0.0030662897,-0.03393347,-0.05811596,-0.040989183,0.059999716,0.0071721366,-0.022082657,-0.008495533,-0.0102199465,0.016874662,-0.0426838,-0.03810983,0.034359455,-0.019830601,-0.01955018,-0.030516766,0.022628635
Category,0.022991423,-0.07209675,-0.006407171,0.018958086,-0.019108893,0.00809172,0.043279573,0.04333917,-0.049100094,0.035982605,-0.022958158,-0.03488457,0.054626193,0.018465973,-0.0019326702,-0.022662159,-0.04713419,0.039601002,-0.021137424,0.05897701,-0.0052354955,-0.042638958,-0.05777144,-0.0029068964,-0.023471214,-0.051887635,0.023154203,0.035903186,-0.06321295,0.049601633,-0.016746642,0.006462276,-0.0403318,-0.060754813,-0.009882405,0.03697962,-0.023543427,-0.054860126,-0.007691655,0.043717682,0.0034193574,0.023723513,-0.0015889572,0.014675362,-0.050646108,0.034621853,0.020845672,-0.050374217,-0.016805189,0.019735603,0.020063551,0.07089857,-0.03128194,0.0018227579,0.01889334,-1.5675025e-05,-0.0041900715,-0.0121460585,-0.006662513,0.043127913,-0.018308442,0.009398007,0.018718887,-0.025391486,-0.0026759089,-0.017201314,0.07033523,0.013849443,0.035759244,-0.056146584,0.012182209,0.028760301,-0.036926575,-0.018725779,0.07417469,-0.031106828,0.040971935,0.0064094793,-0.062868156,0.019625027,-0.035178613,0.016325757,-0.02291162,-0.024223434,-0.039815173,0.0105877565,0.02033346,0.033643562,0.025959382,0.02714437,0.06042912,0.05980457,-0.025519608,0.049234357,0.044094823,-0.0072618835,0.022486433,0.02113256,0.004162843,-0.017144974,-0.013050821,0.04419833,0.03514775,0.0020555235,0.009798864,0.023811236,0.0022434231,-0.008766708,0.0382307,-0.00821205,0.031124989,0.02568225,0.018054375,-0.015571345,0.034836393,-0.040291645,0.03852345,-0.013009887,0.01820201,-0.0031665512,-0.017338706,0.006331639,0.0023421787,0.0041512763,0.009767941,0.023114685,0.044787515,2.364025e-05,0.031344615,-0.0695422,0.045227446,0.0073362645,-0.030061131,0.016911948,-0.015093379,0.01392972,0.008292787,-0.0008871667,0.005044398,0.01876111,-0.03879234,0.010681039,-0.058567025,-0.04149521,-0.018051863,-0.07766466,-0.00086113904,0.02877092,-0.05753585,0.047385164,0.044760287,0.005363784,-0.04078182,0.005108769,0.0005344189,0.0027677715,0.024378221,-0.042004947,0.04232072,0.0835911,0.009768452,0.0015149964,0.066879846,0.04214263,-0.06600824,0.02391799,-0.029055724,0.010402678,0.017859308,0.05558618,-0.011628216,-0.058005195,-0.049112868,-0.01082191,-0.05330978,-0.027412662,-0.018025953,0.032666698,-0.03210775,-0.043531653,-0.022398347,0.031312775,-0.008835885,-0.013821183,-0.01699546,0.019400029,0.06809506,-0.08531051,-0.047755945,0.021949716,0.007286964,0.045527726,-0.011711357,-0.0010034031,0.007345331,0.009041522,0.074658625,-0.030723983,0.0072060167,-0.033513967
Cuisine,0.01282194,-0.056121558,0.056846727,0.038088564,-0.0683119,-0.03106512,-0.013994178,0.006119605,-0.019615049,0.066172235,0.07348003,0.03800421,-0.034454226,0.0061766147,0.023193808,-0.036911223,0.028110806,0.003188457,0.041089594,0.0041486407,0.030232526,0.031635072,0.084677294,0.02293337,-0.06786504,-0.06551469,-0.004112981,-0.060616985,-0.076201,0.012573137,0.02063632,-0.043218274,0.0064827516,0.033092804,-0.053310942,-0.0059735044,-0.041512858,-0.013617291,0.07177829,0.068081655,0.015662234,0.040573727,0.046736766,-0.05062391,-0.0046170326,0.0679612,0.029940652,-0.012180675,-0.03598441,0.0021670684,0.023906467,-0.050342143,0.013976099,0.052917864,0.038790014,-0.008691499,0.000105732615,-0.022381106,0.035006933,0.023805214,0.0028708195,0.02804533,0.027667804,0.022603178,-0.017253876,0.04980888,-0.028813928,-0.05033443,0.024937384,-0.005328131,0.016245775,0.05204382,0.005416521,-0.028672583,-0.05147234,0.041010857,0.03533021,-0.03736504,-0.042018563,0.018725198,0.020695316,0.03355875,0.0013468678,-0.062937774,-0.012106896,0.047128312,0.02541609,-0.03194681,-0.016408438,0.019326013,0.04122669,0.007675134,0.032975353,0.041411202,-0.04580024,-0.024352176,-0.04502761,-0.0357062,-0.0069485833,-0.062331934,-0.008210659,0.021585071,-0.008082241,0.038672328,0.022296714,0.013367813,0.012782151,-0.009554249,-0.05281873,-0.015546766,0.00075489987,0.057959124,-0.04024305,-0.016159648,0.05766947,0.0140971085,0.059013475,0.038956538,0.07078419,-0.0026890854,0.017283887,-0.021163832,0.02591987,0.0176281,0.002652369,0.035902373,-0.046195846,0.017089756,-0.042416796,-0.0026580708,-0.042980365,0.08090613,-0.05363199,-0.053900853,-0.008799298,-0.0368977,0.036188573,-0.02300648,-0.03673588,0.02650801,-0.0017234066,-0.034114614,0.06408179,-0.027632587,-0.004895884,-0.0028986952,0.041740842,-0.036865406,-0.007147729,-0.024986537,-0.015518971,0.006321902,0.03712904,0.050381687,0.01669903,0.02658385,0.012316047,0.06176853,0.008000702,0.018046232,-0.0017329803,-0.004756953,0.025373438,-0.009216487,-0.047642637,0.010132339,-0.073997855,-0.041408878,0.028029492,0.025528584,0.013266239,0.00091687305,0.038387958,-0.00040370415,-0.049902573,-0.0020277728,-0.008217521,-0.08093174,-0.01381703,0.025010321,0.016300095,-0.013230449,0.031272076,0.0011008861,0.008934326,-0.025089588,-0.025563873,-0.014973113,-0.07992199,-0.024426227,-0.028151253,0.07099839,-0.0009512928,-0.04790221,-0.05995972,-0.048268657,0.065813795,0.011453497,0.05828163,-0.022215897
DietaryRestriction,-0.053515412,-0.044488728,-0.04858329,0.010195802,0.021410262,-0.047813807,0.062760375,0.019827591,-0.033421487,0.051078238,-0.05310212,0.028790671,0.029553566,-0.02059706,0.03958871,0.061230566,-0.007629206,-0.008657462,0.054677594,0.019925965,-0.051924758,-0.05384673,0.0072883605,0.0054146615,-0.005625195,-0.0027708297,-0.018634116,-0.047079023,0.0043135416,-0.022638386,0.025460577,0.051955387,0.004207883,0.06510723,0.04530239,0.0307023,0.0037896263,-0.031442646,0.03245371,0.026860705,-0.03449839,0.037254646,0.04231692,-0.046493933,0.03314693,0.021447975,0.030352384,-0.069067895,0.0061568725,0.035627514,-0.02841065,0.019116212,0.03174379,0.0184082,-0.0586542,0.012355062,-0.040432524,-0.042464577,-0.011638168,-0.0186173,0.0049189725,0.031052256,0.05797011,0.00072306476,-0.0024555514,0.019240048,-0.025380533,-0.020380443,-0.022700697,-0.018536387,0.04431556,0.04895511,0.04550653,-0.006727943,-0.049753364,-0.048217427,0.01889622,0.023113178,-0.016898526,0.024737556,0.05575954,-0.006669124,-0.013089688,-0.014801177,0.05240426,-0.0018623917,0.024249863,-0.046327822,-0.01543329,0.018805498,0.08612785,-0.06358888,0.0110766515,0.013762421,-0.068889156,-0.032598983,-0.048949704,-0.008365534,0.07210887,-0.032279756,-0.008610591,-0.014479658,0.011684466,-0.0008036055,-0.06584081,0.055936623,0.004254934,-0.0035784547,0.018620977,0.015686201,0.014479351,-0.028208975,0.027759125,0.06335673,0.0054877116,-0.042205904,-0.022391833,-0.046459597,-0.03197645,-0.038451966,-0.030492965,0.060106937,0.019357659,0.017342243,-0.052758586,0.009103283,-0.03449625,-0.02803401,0.0723195,-0.06755829,-0.06703103,0.030023841,-0.020766275,-0.029101858,0.021430392,0.0011761752,0.06279106,0.06512241,0.05766376,0.058061585,-0.04151891,-0.051107537,0.013132177,-0.02811428,0.0027612103,-0.038788274,0.000240741,0.007795357,-0.021505594,0.08409617,0.009941834,-0.0562325,-0.056675464,-0.067455456,0.020411786,-0.04353995,0.022607123,-0.037580032,0.020067299,0.07473597,-0.007404765,-0.048440713,0.03949873,-0.023411425,0.04083199,0.030420968,0.05257061,-0.022101486,0.0065256157,0.018345738,-0.007206405,-0.013109835,-0.018950345,0.035101596,-0.03291369,-0.04434124,-0.041288354,-0.05594587,0.0008558831,-0.05144613,-0.069716215,-0.05112383,-0.0453353,-0.009024091,-0.02349823,-0.034221124,0.01018836,-0.013278695,-0.030746333,0.017837724,0.068520516,-0.040782727,-0.028604126,-0.0675085,-0.01331859,0.038539898,0.032841485,-0.028089697,0.043244418,-0.02534445
Ingredient,-0.093246795,-0.102768175,0.0684168,0.042341664,0.044049866,0.116550185,0.07377521,-0.078531116,0.10058308,-0.09987904,0.0526099,0.0016157288,-0.08695744,-0.08522272,0.09997031,0.06735624,0.02748246,-0.068401106,-0.065616675,0.04789611,0.08878952,-0.049223427,-0.027172962,-0.0014993565,0.062753595,0.07133184,0.07616474,-0.06607954,0.08842609,0.08406943,0.0643024,-0.10286676,0.09533883,-0.058786664,-0.06176988,-0.10418773,-0.015238079,-0.09256547,0.09504308,0.0137200095,-0.093388066,-0.06756129,0.06693735,0.104612686,-0.08744376,0.068173446,0.08830212,-0.08207834,0.045456633,0.09697622,-0.09937806,-0.08821541,-0.071175665,-0.052721616,0.09151263,0.09292331,0.04761359,0.08190247,0.01255785,0.055986885,-0.093188874,0.10757377,-0.10463767,0.06158644,-0.0963404,-0.095161125,-0.054160025,-0.05478207,0.10472394,-0.0074344636,-0.08444622,0.11404757,0.08797156,-0.030996796,0.017111272,0.10327794,0.10438091,-0.04222879,0.10591172,-0.05153232,0.056813028,0.0698789,0.09968795,-0.071365245,-0.080884576,0.08191911,0.0062258476,-0.07515165,-0.10198668,0.035312183,-0.038995266,0.03571571,-0.023183046,-0.049830735,-0.052320343,0.088457,0.08492948,0.10095878,-0.039101146,0.11485251,-0.081383064,0.08718565,0.09954205,0.102818035,-0.07821379,-0.06138654,0.07002575,0.081755236,-0.06163251,0.04114718,-0.046780955,-0.08025769,-0.074403696,-0.050516214,0.074127845,0.10989605,0.054110184,0.013978409,0.038282357,0.07935747,-0.09085844,0.059431925,-0.08243048,-0.09718123,0.09982777,-0.10131144,0.01188028,0.0232534,-0.07683996,-0.09000622,0.077289455,0.05137375,-0.0104517145,-0.05699058,0.056194432,-0.039278366,-0.08366939,0.027785627,0.062675424,0.0038576939,-0.04031703,0.015398581,0.10771534,0.07998419,0.062137563,0.093272604,0.094696,0.042350926,-0.07906056,0.04653769,-0.07405282,0.10043484,0.04043599,0.095939755,0.090304025,0.051025324,-0.058244616,-0.08116397,0.08142562,0.1001276,0.0873382,0.059366398,-0.09581713,-0.0773778,-0.06920762,-0.09037403,-0.030594204,-0.058817383,-0.06753526,-0.1115467,-0.06516403,0.06997589,-0.024966288,-0.076999545,-0.016756738,-0.04189826,-0.028611463,-0.09674939,0.09324047,-0.053743724,0.106626414,-0.088437304,0.10886011,0.07855659,0.094065785,0.037009303,-0.018461246,-0.0563407,-0.020100528,-0.059505995,0.054189634,0.10440519,-0.056311302,-0.061871327,-0.010476274,0.08759979,0.04870363,-0.06642939,-0.07295508,0.05925049
Recipe,-0.015686963,0.11630979,0.06605931,-0.08052376,-0.0131231425,-0.09782977,-0.1022239,0.033899732,-0.092907205,0.029273624,0.0039461455,0.06551515,0.056481782,0.08711656,-0.07517459,-0.07802804,-0.07372454,0.049417276,-0.062642835,0.09493153,-0.040172942,0.066584475,0.074954055,-0.024360193,-0.09738848,-0.093431145,-0.0552683,0.06323557,-0.06149595,0.10233344,-0.11609872,0.10173812,0.055356864,0.07146976,-0.020920455,0.07953129,0.09441593,-0.09199518,-0.1097338,0.018423147,0.07385965,0.09844617,-0.08579525,-0.106561534,-0.063069336,-0.09981303,0.023442319,0.07442156,-0.050255552,-0.10702827,0.06801341,0.06490683,0.047718074,0.10019398,-0.09429799,0.08951846,-0.04980705,-0.033694774,-0.110352434,-0.055224318,0.064946674,-0.053159878,0.051343437,-0.073975995,0.06996813,0.058386452,-0.09997403,-0.09465696,-0.0587985,0.04363406,0.05601811,-0.102076724,-0.07164109,0.059755452,-0.027052632,-0.07912461,-0.10892261,0.04545731,-0.0878243,0.04367826,-0.078489095,0.0915299,-0.017668808,0.08880415,-0.06055804,0.09289819,-0.07022861,0.08551555,0.07239541,-0.05466838,0.10346715,-0.04527254,0.049080666,0.061358154,0.07117039,-0.07107512,-0.07569024,-0.0460818,-0.007487125,-0.09851263,0.10224617,0.007659849,-0.096396826,-0.108794294,-0.043501727,0.020720193,-0.005258279,0.048392754,0.0670953,-0.005207565,0.099595,0.06010195,-0.028219925,0.057033192,-0.04271807,-0.06204772,-0.08735515,-0.10054198,0.09836721,0.08114079,0.10841302,-0.09491929,0.03668912,0.048328567,0.0346392,-0.053648178,-0.08484698,-0.11015137,0.01910782,-0.090426795,0.033194494,0.02346904,-0.033168692,-0.09315522,-0.10458201,-0.06443296,-0.008221353,0.0472666,-0.08809122,-0.07655454,0.10435099,-0.080150425,-0.05216805,0.03828735,-0.07213081,0.09672895,-0.015594957,-0.078246176,0.07254276,-0.09213702,0.10293685,-0.11781849,0.10514411,-0.0132234795,-0.11180186,0.10726297,0.11247403,0.11052207,0.019551411,-0.07822108,0.057128925,0.07877755,0.05792754,-0.07836567,-0.050393067,0.049264465,-0.09580917,-0.031236717,0.10896634,0.0814617,-0.09219641,-0.04922822,0.092309795,0.089746915,0.11529006,0.07481706,0.005435177,0.088435546,-0.0715127,0.08019766,-0.08177207,0.02766174,-0.07808352,-0.053832714,0.046020675,-0.07015976,0.103248045,-0.099007405,-0.10259213,-0.066362485,-0.06368011,-0.10283397,-0.0293859,0.033444013,-0.088147216,0.040905897,0.10952302,-0.06922182,0.07720936,-0.10335494
belongsToCuisine,0.029333565,0.020790957,-0.032841817,0.04668542,-0.05011176,0.024660835,0.06045753,-0.019970575,0.030343791,0.03401768,0.047836915,-0.0377509,0.017196227,0.008010672,-0.02537229,-0.019306421,-0.03496992,6.528378e-05,0.04107798,-0.0736743,-0.0050092097,-0.011926404,-0.030374464,-0.011718337,0.03080211,0.034256563,-0.059157573,0.02539756,-0.013688525,-0.026215749,-0.031163152,0.050066203,0.02485578,-0.03451085,0.01573928,-0.011851054,0.039371785,-0.027839024,0.027700702,-0.0023636774,0.019456819,-0.029671011,0.024927024,0.06883853,-0.0031636076,0.013916418,0.009511584,0.022984492,0.011357544,-0.032060217,0.010462704,0.01233444,0.061120395,-0.030888366,0.0015157085,0.07302445,0.009711942,0.011986289,0.0010951757,-0.027528828,-0.039423954,-0.045416065,0.021223405,0.003989974,0.06506185,0.017502261,-0.04375721,0.01260404,-0.0011119371,0.035166573,0.046667,0.030785926,-0.06201026,-0.028688425,0.029410226,0.030291103,-0.002238689,0.025870807,-0.016819876,-0.00809061,0.05204078,0.031750884,0.030097393,-0.0035806817,0.0013072707,0.04476505,0.04663667,-0.03317953,-0.050318338,0.05282424,-0.025633195,0.013007806,0.040390737,0.0085817855,-0.041296385,-0.05055256,0.029008424,0.035132334,0.020312777,0.005818408,-0.014043146,0.007968028,0.04834089,0.04573034,0.02311606,-0.00079175434,0.032522622,0.02987639,0.0149599835,0.011077271,-0.027442014,0.037273046,-0.012938577,-0.031658493,0.004049042,-0.021905823,0.05326958,-0.0107274465,-0.049289476,-0.06662821,-0.004400254,-0.009156958,-0.022916354,-0.03008674,0.032515734,0.0010716446,0.010994575,-0.00028714602,-0.03484666,-0.005168726,0.013526012,-0.029787306,0.024999917,-0.076691784,0.012557965,-0.015976578,0.0035009899,0.017517455,0.031086847,-0.013178484,0.0011249309,0.012186517,-0.021421893,0.018955112,0.047887802,-0.04651985,-1.15248695e-05,0.03283767,0.023128934,0.050324596,0.027489506,-0.028980616,-0.007866248,-0.032169312,-0.01522573,-0.030950917,-0.016675325,-0.02726631,0.0810204,0.046195462,0.05960598,0.025226071,0.025855226,0.04678589,-0.061874747,-0.024811434,0.031382434,-0.013596804,-0.018523393,0.030805329,-0.06090419,-0.032764886,-0.040195365,-0.005686665,-0.053234216,0.024850326,-0.04380407,-0.048975024,-0.016483644,0.0058451416,0.03165058,0.020061594,0.009033003,-0.009572276,0.022297565,0.015530471,-0.032721266,0.012060051,-0.004354636,-0.019315448,0.00095564174,0.04635582,-0.034028627,-0.029351024,0.032607216,0.067926526,0.036661055,0.02993631,0.028933147,0.048981737
calories,0.024425823,-0.03790705,-0.0021857885,0.03421614,-0.0064309104,-0.06516909,0.02677483,-0.036797002,0.038376622,0.0381477,-0.0056763915,-0.008670175,0.010849997,0.037242882,-0.03259027,0.016213631,0.010964149,0.0010676747,0.016551727,-0.0069021126,-0.015551747,0.0027259851,-0.06392105,-0.003139122,0.00013426898,0.042347416,-2.4356392e-05,-0.005905365,-0.0060636397,-0.005877708,-0.025199033,-0.025279013,0.0207907,0.010261348,-0.026657823,0.017623259,-0.007880791,0.027217237,-0.051938113,-0.045958523,-0.026729733,-0.048189882,-0.034848683,-0.002736141,0.026403414,-0.004604178,0.0071736528,0.0074335625,0.030387174,-0.0429865,0.008147601,-0.038477547,-0.04402566,2.1761887e-05,-0.007482589,0.044406723,-0.008644565,-0.061341755,0.032503016,-0.00705227,-0.020860638,-0.009997073,-0.013048465,-0.053027608,0.0350012,-0.030408189,0.068571724,-0.016004214,-0.019056223,0.030467669,0.026364792,0.05354881,-0.0066787577,0.013533219,-0.028193736,0.03326397,0.02309315,-0.012933338,-0.006546569,-0.02130778,0.013370222,0.043049768,-0.009592962,-0.006326877,-0.0009621188,-0.008536663,0.020796074,-0.041180436,0.019500362,0.04745413,-0.040162668,0.01633385,0.005669011,0.0081900805,0.046798196,0.0045348764,0.04166938,-0.016035713,0.027463512,0.028553667,0.02229528,0.05727864,-0.018991077,0.01995658,0.042655356,0.06164804,0.002871676,0.0024275891,-0.02235916,0.054008845,-0.0039890283,0.019253578,-0.03766722,0.03484945,0.053533833,-0.04201095,0.024094196,-0.04299023,0.054562025,-0.020817323,-0.019838223,-0.042635877,-0.023270236,-0.032555483,-0.06037585,0.030141076,-0.0014360067,0.020511257,-0.029500542,-0.027463742,-0.006268267,-0.020946432,-0.0053286203,0.04912696,-0.035374448,-0.020681225,-0.029873313,-0.021709288,0.010317599,0.046247706,-0.024706192,-0.018389355,-0.017375188,-0.043363776,-0.0033600633,0.026281158,-0.050051507,0.011717646,0.025602994,-0.027928188,0.04513827,-0.042680595,-0.009981398,-0.046725348,-0.021499254,0.010450165,-0.008814475,-0.015722705,-0.018930689,-0.022633675,0.0013957088,-0.015461009,-0.006995181,-0.010817959,-0.031813193,-0.02696392,0.022552574,-0.03693545,0.014152552,0.031144995,0.039780524,-0.000943946,-0.0076939967,0.0012722424,-0.011338318,0.009758125,0.010129066,-0.04002957,-0.025283562,0.0086120805,0.02895028,0.05942257,0.038027085,-0.0036542164,0.03889358,-0.040317252,-0.013914685,0.0657228,-0.0099915955,-0.013351033,-0.012778389,-0.04534568,-0.027193926,0.012357719,-0.05584725,0.04349961,0.06704249,-0.02076317,-0.012579821,-0.009072185
carbohydrateContent,0.07158092,0.008505087,-0.05137169,0.040306397,0.009040621,-0.03272047,0.05277184,-0.0026731845,0.029865226,0.04533427,0.012700563,0.023297524,0.03532396,0.025439445,-0.034726575,0.002231076,-0.0369224,0.029950086,0.014876887,-0.054956228,0.0026296973,-0.023114838,-0.052120358,0.023918265,0.044463895,0.06317918,-0.057398118,0.008896572,-0.04158249,-0.021307956,-0.02147079,-0.0130088655,0.006680507,-0.05648281,-0.018765753,-0.045480404,0.03747498,-0.05331886,-0.011986613,0.017107919,-0.0029274754,0.032073807,-0.022087488,-0.018061751,0.037583984,-0.0017342462,0.036047835,0.012178739,0.05036325,-0.009744848,-0.010655046,-0.021706812,-0.002575394,0.018087786,-0.06278712,0.03165192,-0.037376907,0.043482486,0.0010846324,0.009057567,-0.042687904,-0.052805264,-0.009241485,0.0069450275,-0.009407886,-0.027470663,0.05503716,0.017697304,-0.020650415,0.007078102,0.062302683,0.030888595,-0.04188115,-0.057826817,-0.05400011,0.016250605,0.03673917,0.026847612,-0.03995475,0.009378886,-0.006682611,0.028679099,-0.023762869,-0.02777905,-0.007860445,0.014497318,0.014604004,0.028213028,-0.03854336,0.04326711,0.007087003,0.04615526,0.02384449,0.034034625,0.0104448125,0.026215017,0.050820444,-0.015729114,0.015281875,0.01151794,0.0005717765,0.019494109,0.016966818,0.03628681,-0.036743272,0.049067564,0.019454727,0.0059114364,-0.008869851,0.0019161236,0.02313086,0.016828174,-0.003331413,0.030410545,0.043237645,-0.074573174,0.027553963,-0.03005488,0.0080918195,-0.061085753,0.0037392268,0.051215753,0.0074821957,-0.012583515,-0.02882263,0.025762187,-0.055796128,0.0148479575,0.017247172,-0.077415906,-0.067006215,0.008458089,0.06128837,-0.036173124,-0.060474824,0.02454101,0.009168664,0.015252401,0.0518232,0.027940689,-0.01724657,0.024034295,-0.046863716,0.04500113,0.039330184,-0.024936112,-0.025259053,-0.026181463,0.030648338,0.055210985,-0.0012379729,-0.015691828,-0.07316359,-0.03425665,-0.002862583,-0.021798521,0.016278842,-0.043547876,0.03128099,0.034148894,0.00040360016,-0.060569823,0.038269456,0.05467162,-0.05560112,0.011491061,0.03799654,-0.05829839,0.012579976,-0.002077459,0.025398389,-2.5259178e-05,0.0063288235,-0.005836721,-0.06773598,0.017688014,-0.003823243,-0.0013803896,0.016726186,-0.0039547016,-0.019169211,0.05847558,0.011509647,-0.037154384,-0.011543883,0.04427157,-0.034840267,-0.005454163,-0.007525649,-0.03537579,0.012576609,-0.024689605,-0.025282105,0.01038371,0.010287207,0.035228614,0.028300451,0.03817148,-0.026150933,0.04500138
category_appetizer,0.06278137,-0.0787792,0.07037892,0.10057118,0.059530478,0.06332284,-0.023585748,-0.019589534,0.09933294,0.056457214,0.07241939,0.04145189,0.101549074,0.0651255,-0.07317909,-0.085673876,0.03694533,-0.10328359,0.010477853,0.009828135,-0.04145502,0.042976767,-0.048374735,0.052434318,0.008558601,-0.062629245,-0.099118866,0.03416065,0.07425916,0.04660632,0.063702516,-0.101340786,-0.08974497,0.07104465,0.016175546,0.05107846,0.051607437,0.028776867,0.09045054,0.022605252,-0.055068914,-0.001887563,-0.08655776,0.039901078,-0.059541777,0.08132067,0.033839047,-0.08947451,0.09988694,0.014325195,-0.05254302,0.03240993,-0.044301614,-0.05240256,-0.03481095,0.04359262,0.056367047,0.046265926,0.06795781,-0.06205006,-0.07026989,-0.021584904,-0.065246575,0.053471778,-0.017489126,0.009646743,0.09392337,-0.06700155,0.09085467,-0.023143701,0.079172336,-0.097567506,-0.03855631,-0.072464116,0.061877497,-0.06364774,0.07030109,-0.064918794,-0.058790423,-0.08688295,-0.10370294,0.09224749,0.042027667,0.005370398,0.0552781,-0.10002709,-0.075139076,0.025061501,-0.09453735,0.035399098,-0.091225706,-0.06556844,-0.054345235,-0.10749999,0.07146666,0.0681178,-0.09515497,0.09046035,-0.07673835,-0.060571626,-0.092484176,0.01978798,-0.030165676,0.034585357,-0.07698775,0.074716575,0.09508291,-0.07126393,-0.054505203,-0.054688394,-0.008225997,-0.060945533,-0.061763834,0.060066365,-0.019794969,-0.026559453,0.00028972747,0.08675608,0.060891077,-0.06324702,-0.05658296,0.06203803,-0.017763086,-0.08845485,-0.083508395,0.05013375,0.00063112285,-0.051552556,-0.06507133,0.066594504,0.016723296,0.07074275,0.06893885,-0.025083328,-0.07459409,0.10176691,0.057263423,0.088011585,-0.08183831,0.07151469,0.0041154767,0.10378546,-0.07430403,0.0688204,-0.084815934,-0.054826293,0.017076826,0.008505781,-0.028391689,0.04980749,0.091758415,-0.04965236,-0.10660101,-0.090874135,-0.052526962,0.073337324,-0.088860795,-0.05093061,-0.04592244,-0.009949649,-0.010101707,-0.04943213,0.08362002,0.078223795,0.06710637,0.001853903,0.048752714,0.06394292,-0.022938015,-0.10755427,0.10044631,0.08220269,0.014790042,-0.059723888,0.025396354,0.07781501,-0.066102706,-0.07655894,0.099682055,-0.06891903,-0.043926712,0.05460548,0.05405238,0.023985567,0.04395085,-0.08415143,-0.038135696,0.095597446,-0.011025466,-0.0040699765,0.07693999,-0.043933805,0.009661575,0.056674488,-0.09300861,0.068369985,-0.06461864,-0.005809065,0.035708886,-0.110883325
